index,title,group,tagger,tag,lowercase_word,N
383613,On_Opera,0,spacy,X,vérité,3
383553,On_Opera,0,spacy,X,1,2
383555,On_Opera,0,spacy,X,11,2
383556,On_Opera,0,spacy,X,12,2
383564,On_Opera,0,spacy,X,7,2
383565,On_Opera,0,spacy,X,8,2
383566,On_Opera,0,spacy,X,9,2
383567,On_Opera,0,spacy,X,[,2
390493,On_Opera,0,stanford,X,–,252
390402,On_Opera,0,stanford,X,-,192
390406,On_Opera,0,stanford,X,2,6
390407,On_Opera,0,stanford,X,3,6
390490,On_Opera,0,stanford,X,yes,6
390408,On_Opera,0,stanford,X,4,4
390419,On_Opera,0,stanford,X,de,4
390424,On_Opera,0,stanford,X,des,4
390448,On_Opera,0,stanford,X,la,4
390451,On_Opera,0,stanford,X,like,4
390464,On_Opera,0,stanford,X,o,4
390415,On_Opera,0,stanford,X,avant,3
390425,On_Opera,0,stanford,X,destinées,3
390460,On_Opera,0,stanford,X,no,3
390461,On_Opera,0,stanford,X,non,3
390484,On_Opera,0,stanford,X,très,3
390401,On_Opera,0,stanford,X,*,2
390403,On_Opera,0,stanford,X,. . .,2
390404,On_Opera,0,stanford,X,/,2
390409,On_Opera,0,stanford,X,9,2
390500,On_Opera_1,1,perceptron,.,",",1308
390501,On_Opera_1,1,perceptron,.,.,538
390502,On_Opera_1,1,perceptron,.,:,76
390503,On_Opera_1,1,perceptron,.,;,75
390498,On_Opera_1,1,perceptron,.,(,43
390499,On_Opera_1,1,perceptron,.,),43
390504,On_Opera_1,1,perceptron,.,?,20
390497,On_Opera_1,1,perceptron,.,!,6
390506,On_Opera_1,1,perceptron,.,’,5
390505,On_Opera_1,1,perceptron,.,–,1
393698,On_Opera_1,1,spacy,.,",",1307
393700,On_Opera_1,1,spacy,.,.,553
393707,On_Opera_1,1,spacy,.,‘,128
393708,On_Opera_1,1,spacy,.,’,124
393706,On_Opera_1,1,spacy,.,–,81
393702,On_Opera_1,1,spacy,.,;,75
393701,On_Opera_1,1,spacy,.,:,74
393699,On_Opera_1,1,spacy,.,-,48
393695,On_Opera_1,1,spacy,.,(,43
393696,On_Opera_1,1,spacy,.,),40
393703,On_Opera_1,1,spacy,.,?,20
393694,On_Opera_1,1,spacy,.,!,6
393697,On_Opera_1,1,spacy,.,):,1
393704,On_Opera_1,1,spacy,.,[,1
393705,On_Opera_1,1,spacy,.,],1
393709,On_Opera_1,1,spacy,.,’1,1
393710,On_Opera_1,1,spacy,.,’12,1
393711,On_Opera_1,1,spacy,.,’3,1
393712,On_Opera_1,1,spacy,.,’4,1
393713,On_Opera_1,1,spacy,.,’6,1
396796,On_Opera_1,1,stanford,.,",",1308
396797,On_Opera_1,1,stanford,.,.,554
396805,On_Opera_1,1,stanford,.,’,147
396804,On_Opera_1,1,stanford,.,‘,131
396798,On_Opera_1,1,stanford,.,:,76
396799,On_Opera_1,1,stanford,.,;,75
396794,On_Opera_1,1,stanford,.,(,43
396795,On_Opera_1,1,stanford,.,),43
396800,On_Opera_1,1,stanford,.,?,20
396803,On_Opera_1,1,stanford,.,–,9
396793,On_Opera_1,1,stanford,.,!,6
396801,On_Opera_1,1,stanford,.,[,1
396802,On_Opera_1,1,stanford,.,],1
396806,On_Opera_1,1,stanford,.,“,1
390859,On_Opera_1,1,perceptron,ADJ,other,27
390685,On_Opera_1,1,perceptron,ADJ,first,20
390963,On_Opera_1,1,perceptron,ADJ,social,20
390774,On_Opera_1,1,perceptron,ADJ,last,19
391079,On_Opera_1,1,perceptron,ADJ,‘,18
390639,On_Opera_1,1,perceptron,ADJ,dramatic,17
390929,On_Opera_1,1,perceptron,ADJ,s,17
390908,On_Opera_1,1,perceptron,ADJ,real,16
390568,On_Opera_1,1,perceptron,ADJ,certain,15
390625,On_Opera_1,1,perceptron,ADJ,different,14
390712,On_Opera_1,1,perceptron,ADJ,great,14
390935,On_Opera_1,1,perceptron,ADJ,second,14
390818,On_Opera_1,1,perceptron,ADJ,musical,13
390865,On_Opera_1,1,perceptron,ADJ,own,12
390932,On_Opera_1,1,perceptron,ADJ,same,12
391015,On_Opera_1,1,perceptron,ADJ,true,12
390803,On_Opera_1,1,perceptron,ADJ,many,11
391080,On_Opera_1,1,perceptron,ADJ,’,11
390768,On_Opera_1,1,perceptron,ADJ,italian,10
390869,On_Opera_1,1,perceptron,ADJ,particular,10
394045,On_Opera_1,1,spacy,ADJ,other,27
393978,On_Opera_1,1,spacy,ADJ,last,20
393888,On_Opera_1,1,spacy,ADJ,first,19
394140,On_Opera_1,1,spacy,ADJ,social,19
393841,On_Opera_1,1,spacy,ADJ,dramatic,18
394010,On_Opera_1,1,spacy,ADJ,more,16
394088,On_Opera_1,1,spacy,ADJ,real,16
393771,On_Opera_1,1,spacy,ADJ,certain,15
393913,On_Opera_1,1,spacy,ADJ,great,14
394015,On_Opera_1,1,spacy,ADJ,musical,14
393825,On_Opera_1,1,spacy,ADJ,different,13
394114,On_Opera_1,1,spacy,ADJ,second,13
394050,On_Opera_1,1,spacy,ADJ,own,12
394111,On_Opera_1,1,spacy,ADJ,same,12
394189,On_Opera_1,1,spacy,ADJ,true,12
394000,On_Opera_1,1,spacy,ADJ,many,11
394055,On_Opera_1,1,spacy,ADJ,particular,11
393974,On_Opera_1,1,spacy,ADJ,italian,10
393797,On_Opera_1,1,spacy,ADJ,conventional,9
394106,On_Opera_1,1,spacy,ADJ,right,9
397140,On_Opera_1,1,stanford,ADJ,other,27
396977,On_Opera_1,1,stanford,ADJ,first,23
397072,On_Opera_1,1,stanford,ADJ,last,20
397106,On_Opera_1,1,stanford,ADJ,more,20
397237,On_Opera_1,1,stanford,ADJ,social,20
396930,On_Opera_1,1,stanford,ADJ,dramatic,18
397184,On_Opera_1,1,stanford,ADJ,real,16
396857,On_Opera_1,1,stanford,ADJ,certain,15
396916,On_Opera_1,1,stanford,ADJ,different,14
397006,On_Opera_1,1,stanford,ADJ,great,14
397210,On_Opera_1,1,stanford,ADJ,second,14
397111,On_Opera_1,1,stanford,ADJ,musical,12
397145,On_Opera_1,1,stanford,ADJ,own,12
397207,On_Opera_1,1,stanford,ADJ,same,12
397285,On_Opera_1,1,stanford,ADJ,true,12
397096,On_Opera_1,1,stanford,ADJ,many,11
397150,On_Opera_1,1,stanford,ADJ,particular,11
397065,On_Opera_1,1,stanford,ADJ,italian,10
396885,On_Opera_1,1,stanford,ADJ,conventional,9
397202,On_Opera_1,1,stanford,ADJ,right,9
391110,On_Opera_1,1,perceptron,ADP,of,629
391104,On_Opera_1,1,perceptron,ADP,in,402
391122,On_Opera_1,1,perceptron,ADP,that,207
391090,On_Opera_1,1,perceptron,ADP,as,139
391133,On_Opera_1,1,perceptron,ADP,with,108
391091,On_Opera_1,1,perceptron,ADP,at,101
391097,On_Opera_1,1,perceptron,ADP,by,78
391101,On_Opera_1,1,perceptron,ADP,for,78
391112,On_Opera_1,1,perceptron,ADP,on,68
391102,On_Opera_1,1,perceptron,ADP,from,62
391121,On_Opera_1,1,perceptron,ADP,than,42
391082,On_Opera_1,1,perceptron,ADP,about,37
391103,On_Opera_1,1,perceptron,ADP,if,37
391106,On_Opera_1,1,perceptron,ADP,into,28
391107,On_Opera_1,1,perceptron,ADP,like,25
391085,On_Opera_1,1,perceptron,ADP,after,20
391095,On_Opera_1,1,perceptron,ADP,between,20
391092,On_Opera_1,1,perceptron,ADP,because,19
391124,On_Opera_1,1,perceptron,ADP,through,14
391118,On_Opera_1,1,perceptron,ADP,since,12
394271,On_Opera_1,1,spacy,ADP,of,628
394265,On_Opera_1,1,spacy,ADP,in,401
394282,On_Opera_1,1,spacy,ADP,to,179
394288,On_Opera_1,1,spacy,ADP,with,107
394256,On_Opera_1,1,spacy,ADP,at,83
394260,On_Opera_1,1,spacy,ADP,by,78
394255,On_Opera_1,1,spacy,ADP,as,77
394263,On_Opera_1,1,spacy,ADP,for,73
394273,On_Opera_1,1,spacy,ADP,on,66
394264,On_Opera_1,1,spacy,ADP,from,62
394248,On_Opera_1,1,spacy,ADP,about,38
394279,On_Opera_1,1,spacy,ADP,than,36
394267,On_Opera_1,1,spacy,ADP,into,28
394268,On_Opera_1,1,spacy,ADP,like,24
394275,On_Opera_1,1,spacy,ADP,out,22
394258,On_Opera_1,1,spacy,ADP,between,20
394280,On_Opera_1,1,spacy,ADP,through,14
394251,On_Opera_1,1,spacy,ADP,after,13
394287,On_Opera_1,1,spacy,ADP,up,11
394249,On_Opera_1,1,spacy,ADP,above,10
397374,On_Opera_1,1,stanford,ADP,of,625
397368,On_Opera_1,1,stanford,ADP,in,401
397385,On_Opera_1,1,stanford,ADP,that,185
397389,On_Opera_1,1,stanford,ADP,to,185
397355,On_Opera_1,1,stanford,ADP,as,138
397397,On_Opera_1,1,stanford,ADP,with,108
397356,On_Opera_1,1,stanford,ADP,at,100
397365,On_Opera_1,1,stanford,ADP,for,78
397362,On_Opera_1,1,stanford,ADP,by,77
397376,On_Opera_1,1,stanford,ADP,on,66
397366,On_Opera_1,1,stanford,ADP,from,62
397384,On_Opera_1,1,stanford,ADP,than,42
397367,On_Opera_1,1,stanford,ADP,if,37
397347,On_Opera_1,1,stanford,ADP,about,32
397370,On_Opera_1,1,stanford,ADP,into,28
397371,On_Opera_1,1,stanford,ADP,like,23
397357,On_Opera_1,1,stanford,ADP,because,21
397350,On_Opera_1,1,stanford,ADP,after,20
397359,On_Opera_1,1,stanford,ADP,between,20
397387,On_Opera_1,1,stanford,ADP,through,14
391285,On_Opera_1,1,perceptron,ADV,not,175
391393,On_Opera_1,1,perceptron,ADV,very,48
391397,On_Opera_1,1,perceptron,ADV,when,42
391272,On_Opera_1,1,perceptron,ADV,more,39
391345,On_Opera_1,1,perceptron,ADV,so,36
391249,On_Opera_1,1,perceptron,ADV,indeed,33
391329,On_Opera_1,1,perceptron,ADV,rather,31
391294,On_Opera_1,1,perceptron,ADV,only,28
391214,On_Opera_1,1,perceptron,ADV,even,27
391368,On_Opera_1,1,perceptron,ADV,then,24
391150,On_Opera_1,1,perceptron,ADV,also,23
391260,On_Opera_1,1,perceptron,ADV,just,21
391376,On_Opera_1,1,perceptron,ADV,too,20
391233,On_Opera_1,1,perceptron,ADV,here,16
391274,On_Opera_1,1,perceptron,ADV,most,16
391309,On_Opera_1,1,perceptron,ADV,perhaps,14
391145,On_Opera_1,1,perceptron,ADV,again,13
391398,On_Opera_1,1,perceptron,ADV,where,13
391172,On_Opera_1,1,perceptron,ADV,certainly,12
391275,On_Opera_1,1,perceptron,ADV,much,12
394556,On_Opera_1,1,spacy,ADV,very,44
394510,On_Opera_1,1,spacy,ADV,so,40
394411,On_Opera_1,1,spacy,ADV,indeed,33
394436,On_Opera_1,1,spacy,ADV,more,32
394493,On_Opera_1,1,spacy,ADV,rather,31
394373,On_Opera_1,1,spacy,ADV,even,27
394460,On_Opera_1,1,spacy,ADV,only,27
394299,On_Opera_1,1,spacy,ADV,all,25
394533,On_Opera_1,1,spacy,ADV,then,24
394303,On_Opera_1,1,spacy,ADV,also,23
394421,On_Opera_1,1,spacy,ADV,just,21
394438,On_Opera_1,1,spacy,ADV,most,21
394541,On_Opera_1,1,spacy,ADV,too,20
394313,On_Opera_1,1,spacy,ADV,at,18
394395,On_Opera_1,1,spacy,ADV,here,16
394473,On_Opera_1,1,spacy,ADV,perhaps,14
394298,On_Opera_1,1,spacy,ADV,again,13
394439,On_Opera_1,1,spacy,ADV,much,13
394330,On_Opera_1,1,spacy,ADV,certainly,12
394316,On_Opera_1,1,spacy,ADV,back,11
397558,On_Opera_1,1,stanford,ADV,not,175
397667,On_Opera_1,1,stanford,ADV,very,48
397670,On_Opera_1,1,stanford,ADV,when,42
397621,On_Opera_1,1,stanford,ADV,so,40
397519,On_Opera_1,1,stanford,ADV,indeed,33
397604,On_Opera_1,1,stanford,ADV,rather,31
397545,On_Opera_1,1,stanford,ADV,more,28
397570,On_Opera_1,1,stanford,ADV,only,28
397482,On_Opera_1,1,stanford,ADV,even,27
397644,On_Opera_1,1,stanford,ADV,then,24
397411,On_Opera_1,1,stanford,ADV,also,23
397530,On_Opera_1,1,stanford,ADV,just,21
397547,On_Opera_1,1,stanford,ADV,most,20
397652,On_Opera_1,1,stanford,ADV,too,20
397503,On_Opera_1,1,stanford,ADV,here,16
397584,On_Opera_1,1,stanford,ADV,perhaps,14
397671,On_Opera_1,1,stanford,ADV,where,14
397406,On_Opera_1,1,stanford,ADV,again,13
397548,On_Opera_1,1,stanford,ADV,much,13
397439,On_Opera_1,1,stanford,ADV,certainly,12
391407,On_Opera_1,1,perceptron,CONJ,and,447
391409,On_Opera_1,1,perceptron,CONJ,but,131
391413,On_Opera_1,1,perceptron,CONJ,or,64
391412,On_Opera_1,1,perceptron,CONJ,nor,6
391408,On_Opera_1,1,perceptron,CONJ,both,1
391410,On_Opera_1,1,perceptron,CONJ,et,1
391411,On_Opera_1,1,perceptron,CONJ,mais,1
391414,On_Opera_1,1,perceptron,CONJ,police,1
391415,On_Opera_1,1,perceptron,CONJ,yet,1
391416,On_Opera_1,1,perceptron,CONJ,‘,1
391417,On_Opera_1,1,perceptron,CONJ,’,1
394566,On_Opera_1,1,spacy,CONJ,and,447
394583,On_Opera_1,1,spacy,CONJ,that,193
394571,On_Opera_1,1,spacy,CONJ,but,131
394579,On_Opera_1,1,spacy,CONJ,or,64
394567,On_Opera_1,1,spacy,CONJ,as,60
394586,On_Opera_1,1,spacy,CONJ,when,42
394576,On_Opera_1,1,spacy,CONJ,if,37
394568,On_Opera_1,1,spacy,CONJ,because,21
394587,On_Opera_1,1,spacy,CONJ,where,14
394584,On_Opera_1,1,spacy,CONJ,though,13
394580,On_Opera_1,1,spacy,CONJ,since,12
394575,On_Opera_1,1,spacy,CONJ,how,11
394590,On_Opera_1,1,spacy,CONJ,while,8
394570,On_Opera_1,1,spacy,CONJ,both,7
394578,On_Opera_1,1,spacy,CONJ,nor,6
394582,On_Opera_1,1,spacy,CONJ,than,6
394591,On_Opera_1,1,spacy,CONJ,why,6
394572,On_Opera_1,1,spacy,CONJ,either,5
394574,On_Opera_1,1,spacy,CONJ,for,5
394593,On_Opera_1,1,spacy,CONJ,yet,4
397677,On_Opera_1,1,stanford,CONJ,and,447
397679,On_Opera_1,1,stanford,CONJ,but,130
397683,On_Opera_1,1,stanford,CONJ,or,64
397678,On_Opera_1,1,stanford,CONJ,both,9
397682,On_Opera_1,1,stanford,CONJ,nor,6
397680,On_Opera_1,1,stanford,CONJ,either,4
397685,On_Opera_1,1,stanford,CONJ,yet,3
397684,On_Opera_1,1,stanford,CONJ,so,2
397681,On_Opera_1,1,stanford,CONJ,neither,1
391433,On_Opera_1,1,perceptron,DET,the,1062
391418,On_Opera_1,1,perceptron,DET,a,337
391440,On_Opera_1,1,perceptron,DET,which,149
391432,On_Opera_1,1,perceptron,DET,that,136
391436,On_Opera_1,1,perceptron,DET,this,91
391419,On_Opera_1,1,perceptron,DET,all,63
391434,On_Opera_1,1,perceptron,DET,there,62
391420,On_Opera_1,1,perceptron,DET,an,56
391430,On_Opera_1,1,perceptron,DET,some,37
391435,On_Opera_1,1,perceptron,DET,these,29
391429,On_Opera_1,1,perceptron,DET,no,27
391422,On_Opera_1,1,perceptron,DET,any,24
391437,On_Opera_1,1,perceptron,DET,those,17
391421,On_Opera_1,1,perceptron,DET,another,11
391423,On_Opera_1,1,perceptron,DET,both,11
391424,On_Opera_1,1,perceptron,DET,each,10
391431,On_Opera_1,1,perceptron,DET,such,5
391426,On_Opera_1,1,perceptron,DET,every,3
391425,On_Opera_1,1,perceptron,DET,either,2
391428,On_Opera_1,1,perceptron,DET,neither,2
394606,On_Opera_1,1,spacy,DET,the,1061
394594,On_Opera_1,1,spacy,DET,a,337
394596,On_Opera_1,1,spacy,DET,an,56
394605,On_Opera_1,1,spacy,DET,that,55
394608,On_Opera_1,1,spacy,DET,this,52
394607,On_Opera_1,1,spacy,DET,these,28
394595,On_Opera_1,1,spacy,DET,all,27
394602,On_Opera_1,1,spacy,DET,no,27
394598,On_Opera_1,1,spacy,DET,any,21
394603,On_Opera_1,1,spacy,DET,some,19
394609,On_Opera_1,1,spacy,DET,those,13
394597,On_Opera_1,1,spacy,DET,another,8
394600,On_Opera_1,1,spacy,DET,each,8
394604,On_Opera_1,1,spacy,DET,such,7
394613,On_Opera_1,1,spacy,DET,whose,4
394599,On_Opera_1,1,spacy,DET,both,2
394601,On_Opera_1,1,spacy,DET,every,2
394610,On_Opera_1,1,spacy,DET,what,2
394611,On_Opera_1,1,spacy,DET,whatever,2
394612,On_Opera_1,1,spacy,DET,which,2
397701,On_Opera_1,1,stanford,DET,the,1062
397686,On_Opera_1,1,stanford,DET,a,337
397700,On_Opera_1,1,stanford,DET,that,159
397708,On_Opera_1,1,stanford,DET,which,149
397704,On_Opera_1,1,stanford,DET,this,91
397702,On_Opera_1,1,stanford,DET,there,57
397688,On_Opera_1,1,stanford,DET,an,56
397687,On_Opera_1,1,stanford,DET,all,55
397698,On_Opera_1,1,stanford,DET,some,37
397703,On_Opera_1,1,stanford,DET,these,29
397697,On_Opera_1,1,stanford,DET,no,28
397690,On_Opera_1,1,stanford,DET,any,23
397705,On_Opera_1,1,stanford,DET,those,17
397689,On_Opera_1,1,stanford,DET,another,11
397692,On_Opera_1,1,stanford,DET,each,10
397699,On_Opera_1,1,stanford,DET,such,7
397706,On_Opera_1,1,stanford,DET,what,4
397691,On_Opera_1,1,stanford,DET,both,3
397694,On_Opera_1,1,stanford,DET,every,3
397695,On_Opera_1,1,stanford,DET,la,2
392848,On_Opera_1,1,perceptron,NOUN,’,233
392847,On_Opera_1,1,perceptron,NOUN,‘,76
392323,On_Opera_1,1,perceptron,NOUN,opera,62
391459,On_Opera_1,1,perceptron,NOUN,act,51
392539,On_Opera_1,1,perceptron,NOUN,s,51
392821,On_Opera_1,1,perceptron,NOUN,work,51
392846,On_Opera_1,1,perceptron,NOUN,–,50
392441,On_Opera_1,1,perceptron,NOUN,puccini,42
391854,On_Opera_1,1,perceptron,NOUN,end,40
392268,On_Opera_1,1,perceptron,NOUN,mozart,37
392271,On_Opera_1,1,perceptron,NOUN,music,36
391936,On_Opera_1,1,perceptron,NOUN,figaro,35
391908,On_Opera_1,1,perceptron,NOUN,fact,33
392793,On_Opera_1,1,perceptron,NOUN,way,29
391702,On_Opera_1,1,perceptron,NOUN,countess,28
392369,On_Opera_1,1,perceptron,NOUN,pelléas,28
392614,On_Opera_1,1,perceptron,NOUN,something,27
391701,On_Opera_1,1,perceptron,NOUN,count,26
392570,On_Opera_1,1,perceptron,NOUN,sense,26
391624,On_Opera_1,1,perceptron,NOUN,characters,24
395420,On_Opera_1,1,spacy,NOUN,opera,62
394626,On_Opera_1,1,spacy,NOUN,act,54
395892,On_Opera_1,1,spacy,NOUN,work,50
395539,On_Opera_1,1,spacy,NOUN,puccini,44
394990,On_Opera_1,1,spacy,NOUN,end,40
395368,On_Opera_1,1,spacy,NOUN,mozart,37
395371,On_Opera_1,1,spacy,NOUN,music,36
395063,On_Opera_1,1,spacy,NOUN,figaro,35
395035,On_Opera_1,1,spacy,NOUN,fact,33
395465,On_Opera_1,1,spacy,NOUN,pelléas,29
395864,On_Opera_1,1,spacy,NOUN,way,29
394853,On_Opera_1,1,spacy,NOUN,countess,28
394852,On_Opera_1,1,spacy,NOUN,count,26
395655,On_Opera_1,1,spacy,NOUN,sense,26
394779,On_Opera_1,1,spacy,NOUN,characters,24
395269,On_Opera_1,1,spacy,NOUN,life,24
395774,On_Opera_1,1,spacy,NOUN,time,24
395122,On_Opera_1,1,spacy,NOUN,golaud,23
395289,On_Opera_1,1,spacy,NOUN,love,23
395895,On_Opera_1,1,spacy,NOUN,world,23
398516,On_Opera_1,1,stanford,NOUN,opera,63
397722,On_Opera_1,1,stanford,NOUN,act,53
398972,On_Opera_1,1,stanford,NOUN,work,50
398627,On_Opera_1,1,stanford,NOUN,puccini,44
398083,On_Opera_1,1,stanford,NOUN,end,40
398466,On_Opera_1,1,stanford,NOUN,music,38
398463,On_Opera_1,1,stanford,NOUN,mozart,37
398158,On_Opera_1,1,stanford,NOUN,figaro,34
398134,On_Opera_1,1,stanford,NOUN,fact,33
398558,On_Opera_1,1,stanford,NOUN,pelléas,29
398944,On_Opera_1,1,stanford,NOUN,way,29
397953,On_Opera_1,1,stanford,NOUN,countess,28
398777,On_Opera_1,1,stanford,NOUN,something,28
398738,On_Opera_1,1,stanford,NOUN,sense,26
397952,On_Opera_1,1,stanford,NOUN,count,25
397881,On_Opera_1,1,stanford,NOUN,characters,24
398365,On_Opera_1,1,stanford,NOUN,life,24
398862,On_Opera_1,1,stanford,NOUN,time,24
398215,On_Opera_1,1,stanford,NOUN,golaud,23
398385,On_Opera_1,1,stanford,NOUN,love,23
392908,On_Opera_1,1,perceptron,NUM,one,77
392910,On_Opera_1,1,perceptron,NUM,two,13
392851,On_Opera_1,1,perceptron,NUM,1,6
392887,On_Opera_1,1,perceptron,NUM,2,5
392892,On_Opera_1,1,perceptron,NUM,3,3
392894,On_Opera_1,1,perceptron,NUM,4,3
392896,On_Opera_1,1,perceptron,NUM,5,3
392857,On_Opera_1,1,perceptron,NUM,12,2
392861,On_Opera_1,1,perceptron,NUM,13,2
392869,On_Opera_1,1,perceptron,NUM,1893,2
392877,On_Opera_1,1,perceptron,NUM,1956,2
392897,On_Opera_1,1,perceptron,NUM,6,2
392901,On_Opera_1,1,perceptron,NUM,86,2
392905,On_Opera_1,1,perceptron,NUM,four,2
392909,On_Opera_1,1,perceptron,NUM,three,2
392911,On_Opera_1,1,perceptron,NUM,–,2
392852,On_Opera_1,1,perceptron,NUM,10,1
392853,On_Opera_1,1,perceptron,NUM,100,1
392854,On_Opera_1,1,perceptron,NUM,102–3,1
392855,On_Opera_1,1,perceptron,NUM,109ff,1
395954,On_Opera_1,1,spacy,NUM,one,52
395957,On_Opera_1,1,spacy,NUM,two,13
395910,On_Opera_1,1,spacy,NUM,1,5
395943,On_Opera_1,1,spacy,NUM,2,3
395925,On_Opera_1,1,spacy,NUM,1893,2
395933,On_Opera_1,1,spacy,NUM,1956,2
395950,On_Opera_1,1,spacy,NUM,86,2
395952,On_Opera_1,1,spacy,NUM,four,2
395956,On_Opera_1,1,spacy,NUM,three,2
395911,On_Opera_1,1,spacy,NUM,10,1
395912,On_Opera_1,1,spacy,NUM,100,1
395913,On_Opera_1,1,spacy,NUM,102–3,1
395914,On_Opera_1,1,spacy,NUM,121–2,1
395915,On_Opera_1,1,spacy,NUM,127–8,1
395916,On_Opera_1,1,spacy,NUM,128,1
395917,On_Opera_1,1,spacy,NUM,13,1
395918,On_Opera_1,1,spacy,NUM,14,1
395919,On_Opera_1,1,spacy,NUM,174,1
395920,On_Opera_1,1,spacy,NUM,175,1
395921,On_Opera_1,1,spacy,NUM,1784,1
399051,On_Opera_1,1,stanford,NUM,one,66
399054,On_Opera_1,1,stanford,NUM,two,13
398998,On_Opera_1,1,stanford,NUM,1,6
399033,On_Opera_1,1,stanford,NUM,2,4
399041,On_Opera_1,1,stanford,NUM,5,3
399015,On_Opera_1,1,stanford,NUM,1893,2
399023,On_Opera_1,1,stanford,NUM,1956,2
399039,On_Opera_1,1,stanford,NUM,4,2
399042,On_Opera_1,1,stanford,NUM,6,2
399044,On_Opera_1,1,stanford,NUM,8,2
399046,On_Opera_1,1,stanford,NUM,86,2
399049,On_Opera_1,1,stanford,NUM,four,2
399053,On_Opera_1,1,stanford,NUM,three,2
398992,On_Opera_1,1,stanford,NUM,.1,1
398993,On_Opera_1,1,stanford,NUM,.11,1
398994,On_Opera_1,1,stanford,NUM,.4,1
398995,On_Opera_1,1,stanford,NUM,.7,1
398996,On_Opera_1,1,stanford,NUM,.8,1
398997,On_Opera_1,1,stanford,NUM,.9,1
398999,On_Opera_1,1,stanford,NUM,10,1
392921,On_Opera_1,1,perceptron,PRON,it,291
392914,On_Opera_1,1,perceptron,PRON,he,124
392919,On_Opera_1,1,perceptron,PRON,his,102
392936,On_Opera_1,1,perceptron,PRON,what,77
392922,On_Opera_1,1,perceptron,PRON,its,62
392935,On_Opera_1,1,perceptron,PRON,we,61
392933,On_Opera_1,1,perceptron,PRON,they,57
392920,On_Opera_1,1,perceptron,PRON,i,46
392930,On_Opera_1,1,perceptron,PRON,their,35
392915,On_Opera_1,1,perceptron,PRON,her,33
392929,On_Opera_1,1,perceptron,PRON,she,31
392917,On_Opera_1,1,perceptron,PRON,him,30
392931,On_Opera_1,1,perceptron,PRON,them,22
392937,On_Opera_1,1,perceptron,PRON,who,20
392934,On_Opera_1,1,perceptron,PRON,us,18
392923,On_Opera_1,1,perceptron,PRON,itself,17
392939,On_Opera_1,1,perceptron,PRON,you,15
392918,On_Opera_1,1,perceptron,PRON,himself,14
392928,On_Opera_1,1,perceptron,PRON,our,11
392924,On_Opera_1,1,perceptron,PRON,me,8
395977,On_Opera_1,1,spacy,PRON,it,291
396004,On_Opera_1,1,spacy,PRON,which,147
395970,On_Opera_1,1,spacy,PRON,he,124
395975,On_Opera_1,1,spacy,PRON,his,102
395991,On_Opera_1,1,spacy,PRON,that,95
396003,On_Opera_1,1,spacy,PRON,what,77
395978,On_Opera_1,1,spacy,PRON,its,62
395996,On_Opera_1,1,spacy,PRON,there,62
396002,On_Opera_1,1,spacy,PRON,we,61
395998,On_Opera_1,1,spacy,PRON,they,57
395976,On_Opera_1,1,spacy,PRON,i,47
395999,On_Opera_1,1,spacy,PRON,this,39
395993,On_Opera_1,1,spacy,PRON,their,35
395971,On_Opera_1,1,spacy,PRON,her,33
395987,On_Opera_1,1,spacy,PRON,she,31
395973,On_Opera_1,1,spacy,PRON,him,30
395990,On_Opera_1,1,spacy,PRON,something,28
395984,On_Opera_1,1,spacy,PRON,one,24
395994,On_Opera_1,1,spacy,PRON,them,22
396005,On_Opera_1,1,spacy,PRON,who,21
399064,On_Opera_1,1,stanford,PRON,it,291
399057,On_Opera_1,1,stanford,PRON,he,124
399062,On_Opera_1,1,stanford,PRON,his,102
399080,On_Opera_1,1,stanford,PRON,what,75
399065,On_Opera_1,1,stanford,PRON,its,62
399079,On_Opera_1,1,stanford,PRON,we,61
399077,On_Opera_1,1,stanford,PRON,they,57
399063,On_Opera_1,1,stanford,PRON,i,46
399074,On_Opera_1,1,stanford,PRON,their,35
399058,On_Opera_1,1,stanford,PRON,her,33
399073,On_Opera_1,1,stanford,PRON,she,31
399060,On_Opera_1,1,stanford,PRON,him,30
399075,On_Opera_1,1,stanford,PRON,them,22
399081,On_Opera_1,1,stanford,PRON,who,21
399066,On_Opera_1,1,stanford,PRON,itself,18
399078,On_Opera_1,1,stanford,PRON,us,18
399083,On_Opera_1,1,stanford,PRON,you,15
399061,On_Opera_1,1,stanford,PRON,himself,14
399070,On_Opera_1,1,stanford,PRON,one,12
399071,On_Opera_1,1,stanford,PRON,our,11
392948,On_Opera_1,1,perceptron,PRT,to,385
392946,On_Opera_1,1,perceptron,PRT,out,18
392949,On_Opera_1,1,perceptron,PRT,up,7
392944,On_Opera_1,1,perceptron,PRT,down,4
392947,On_Opera_1,1,perceptron,PRT,s,4
392942,On_Opera_1,1,perceptron,PRT,away,3
392945,On_Opera_1,1,perceptron,PRT,off,3
392950,On_Opera_1,1,perceptron,PRT,‘,2
392941,On_Opera_1,1,perceptron,PRT,about,1
392943,On_Opera_1,1,perceptron,PRT,back,1
396017,On_Opera_1,1,spacy,PRT,to,206
396011,On_Opera_1,1,spacy,PRT,not,175
396021,On_Opera_1,1,spacy,PRT,’s,114
396020,On_Opera_1,1,spacy,PRT,’,10
396018,On_Opera_1,1,spacy,PRT,yes,5
396012,On_Opera_1,1,spacy,PRT,n’t,4
396013,On_Opera_1,1,spacy,PRT,o,4
